0.000000e+00    -1.231035e+00
1.221299e-02    -1.230200e+00
2.442599e-02    -1.227702e+00
3.663898e-02    -1.223547e+00
4.885198e-02    -1.217751e+00
6.106497e-02    -1.210334e+00
7.327797e-02    -1.201323e+00
8.549096e-02    -1.190750e+00
9.770396e-02    -1.178653e+00
1.099169e-01    -1.165073e+00
1.221299e-01    -1.150058e+00
1.343429e-01    -1.133662e+00
1.465559e-01    -1.115940e+00
1.587689e-01    -1.096954e+00
1.709819e-01    -1.076770e+00
1.831949e-01    -1.055455e+00
1.954079e-01    -1.033083e+00
2.076209e-01    -1.009728e+00
2.198339e-01    -9.854677e-01
2.320469e-01    -9.603821e-01
2.442599e-01    -9.345527e-01
2.564729e-01    -9.080631e-01
2.686859e-01    -8.809973e-01
2.808989e-01    -8.534406e-01
2.931119e-01    -8.254784e-01
3.053249e-01    -7.971960e-01
3.175378e-01    -7.686787e-01
3.297509e-01    -7.400104e-01
3.419639e-01    -7.112750e-01
3.541768e-01    -6.825539e-01
3.663898e-01    -6.539276e-01
3.786028e-01    -6.254742e-01
3.908158e-01    -5.972694e-01
4.030288e-01    -5.693866e-01
4.152418e-01    -5.418963e-01
4.274548e-01    -5.148659e-01
4.396678e-01    -4.883597e-01
4.518808e-01    -4.624383e-01
4.640938e-01    -4.371589e-01
4.763068e-01    -4.125750e-01
4.885198e-01    -3.887360e-01
5.007328e-01    -3.656876e-01
5.129458e-01    -3.434711e-01
5.251588e-01    -3.221241e-01
5.373718e-01    -3.016798e-01
5.495847e-01    -2.821673e-01
5.617977e-01    -2.636118e-01
5.740107e-01    -2.460339e-01
5.862237e-01    -2.294506e-01
5.984367e-01    -2.138746e-01
6.106497e-01    -1.993148e-01
6.228627e-01    -1.857763e-01
6.350757e-01    -1.732604e-01
6.472887e-01    -1.617648e-01
6.595017e-01    -1.512838e-01
6.717147e-01    -1.418085e-01
6.839277e-01    -1.333267e-01
6.961407e-01    -1.258232e-01
7.083537e-01    -1.192800e-01
7.205667e-01    -1.136765e-01
7.327797e-01    -1.089898e-01
7.449927e-01    -1.051946e-01
7.572057e-01    -1.022636e-01
7.694187e-01    -1.001675e-01
7.816316e-01    -9.887546e-02
7.938446e-01    -9.835523e-02
8.060576e-01    -9.857322e-02
8.182706e-01    -9.949469e-02
8.304836e-01    -1.010841e-01
8.426966e-01    -1.033051e-01
8.549096e-01    -1.061208e-01
8.671226e-01    -1.094941e-01
8.793356e-01    -1.133876e-01
8.915486e-01    -1.177638e-01
9.037616e-01    -1.225854e-01
9.159746e-01    -1.278154e-01
9.281876e-01    -1.334170e-01
9.404006e-01    -1.393541e-01
9.526136e-01    -1.455913e-01
9.648266e-01    -1.520939e-01
9.770396e-01    -1.588279e-01
9.892526e-01    -1.657604e-01
1.001466e+00    -1.728596e-01
1.013679e+00    -1.800946e-01
1.025892e+00    -1.874359e-01
1.038105e+00    -1.948552e-01
1.050318e+00    -2.023254e-01
1.062531e+00    -2.098206e-01
1.074744e+00    -2.173166e-01
1.086957e+00    -2.247904e-01
1.099169e+00    -2.322201e-01
1.111382e+00    -2.395858e-01
1.123595e+00    -2.468686e-01
1.135808e+00    -2.540511e-01
1.148021e+00    -2.611172e-01
1.160234e+00    -2.680523e-01
1.172447e+00    -2.748432e-01
1.184660e+00    -2.814778e-01
1.196873e+00    -2.879456e-01
1.209086e+00    -2.942369e-01
1.221299e+00    -3.003438e-01
1.233512e+00    -3.062590e-01
1.245725e+00    -3.119769e-01
1.257938e+00    -3.174923e-01
1.270151e+00    -3.228016e-01
1.282364e+00    -3.279020e-01
1.294577e+00    -3.327913e-01
1.306790e+00    -3.374689e-01
1.319003e+00    -3.419342e-01
1.331216e+00    -3.461877e-01
1.343429e+00    -3.502306e-01
1.355642e+00    -3.540649e-01
1.367855e+00    -3.576929e-01
1.380068e+00    -3.611174e-01
1.392281e+00    -3.643419e-01
1.404494e+00    -3.673702e-01
1.416707e+00    -3.702065e-01
1.428920e+00    -3.728554e-01
1.441133e+00    -3.753213e-01
1.453346e+00    -3.776096e-01
1.465559e+00    -3.797251e-01
1.477772e+00    -3.816733e-01
1.489985e+00    -3.834597e-01
1.502198e+00    -3.850894e-01
1.514411e+00    -3.865682e-01
1.526624e+00    -3.879014e-01
1.538837e+00    -3.890945e-01
1.551050e+00    -3.901528e-01
1.563263e+00    -3.910815e-01
1.575476e+00    -3.918859e-01
1.587689e+00    -3.925710e-01
1.599902e+00    -3.931415e-01
1.612115e+00    -3.936022e-01
1.624328e+00    -3.939576e-01
1.636541e+00    -3.942119e-01
1.648754e+00    -3.943693e-01
1.660967e+00    -3.944336e-01
1.673180e+00    -3.944086e-01
1.685393e+00    -3.942977e-01
1.697606e+00    -3.941041e-01
1.709819e+00    -3.938308e-01
1.722032e+00    -3.934806e-01
1.734245e+00    -3.930560e-01
1.746458e+00    -3.925594e-01
1.758671e+00    -3.919929e-01
1.770884e+00    -3.913585e-01
1.783097e+00    -3.906578e-01
1.795310e+00    -3.898925e-01
1.807523e+00    -3.890639e-01
1.819736e+00    -3.881732e-01
1.831949e+00    -3.872213e-01
1.844162e+00    -3.862093e-01
1.856375e+00    -3.851379e-01
1.868588e+00    -3.840075e-01
1.880801e+00    -3.828190e-01
1.893014e+00    -3.815724e-01
1.905227e+00    -3.802683e-01
1.917440e+00    -3.789068e-01
1.929653e+00    -3.774880e-01
1.941866e+00    -3.760121e-01
1.954079e+00    -3.744793e-01
1.966292e+00    -3.728893e-01
